,tweet,created_at
1334,People trapped in a falling lift in Chicago thought they were going to die as they plummeted 84 floors https://bbc.in/2DOHQ0z ,1542711671000
1335,Singapore otters photobomb UK couple's marriage proposal https://bbc.in/2QSOg1G ,1542710923000
1336,"Is it that time already? Christmas tree arrives at the White House, as Donald Trump and Melania look on 🎄 pic.twitter.com/zHokVOQ0Oa",1542709329000
1337,100 Women: The woman who decides if men can take a second wife https://bbc.in/2DQLWoM ,1542709162000
1338,US mid-terms: How election results just got worse for Trump https://bbc.in/2QYjqED ,1542707943000
1339,Airbnb: Israeli uproar as firm bars West Bank settlements https://bbc.in/2QSD3hC ,1542707081000
1340,Father sues McDonald's over 'advertising' of Happy Meals https://bbc.in/2DPv1mT ,1542706777000
1341,US illegal immigration: Trump's asylum ban halted by judge https://bbc.in/2QWPU2l ,1542701345000
1342,PNG security forces storm parliament over Apec pay dispute https://bbc.in/2DLMxbB ,1542700667000
1343,"In India's polluted capital, it's rickshaw pullers who are suffering the most https://bbc.in/2OXT7Nm ",1542700060000
1344,Sisto Malaspina: The cafe owner who has stirred Melbourne's grief https://bbc.in/2QSl3ny ,1542697731000
1345,Ivanka Trump used personal email for White House business https://bbc.in/2DOop87 ,1542691303000
1346,"""You can't generalise Islamic law and say it treats women badly.  I want to correct that misconception.""  Nenney Shushaidah is Malaysia's first female Sharia high court judge and now the first Malaysian to make the @BBC100women list.   #100Women https://bbc.in/2Kj4XAL ",1542677488000
1347,100 Women: The woman who decides if men can take a second wife  https://bbc.in/2QWWm9w ,1542674926000
1348,"Melbourne 'terror plot': Three held over 'chilling' gun plan, police say https://bbc.in/2QWVbqq ",1542672416000
1349,Yemen war: Fighting resumes at key port of Hudaydah https://bbc.in/2QWtQoq ,1542669817000
1350,Chicago policeman critically wounded in hospital shootout https://bbc.in/2DKBHTf ,1542668535000
1351,Colorado man jailed for wife and daughters' murders https://bbc.in/2QVgZ5W ,1542667096000
1352,'Drunk' Canadian curlers kicked out of tournament final https://bbc.in/2DMSUva ,1542666963000
1353,Jim Acosta row: White House restores CNN reporter's pass https://bbc.in/2QWHs34 ,1542666226000
1354,Huge waves rip away balcony in Tenerife  [Tap to expand]   https://bbc.in/2QXStRt  pic.twitter.com/4V2s9ddGhM,1542659487000
1355,Spain demands Gibraltar veto in #Brexit deal https://bbc.in/2QSQuxS ,1542658326000
1356,Anti-vaccine community behind North Carolina chickenpox outbreak https://bbc.in/2QULoBm ,1542655211000
1357,The 2018 @BBC100women list is here!   Find out about these inspirational & influential women here:  https://bbc.in/2DMx5fk  pic.twitter.com/jwnoi7yedK,1542652305000
1358,California wildfires: Concern over rain in search efforts https://bbc.in/2QQpS0l ,1542651006000
1359,Thousands flee as Guatemala's Fuego volcano erupts https://bbc.in/2QVQldc ,1542650352000
1360,Jamal Khashoggi death: King Salman speaks but ignores murder https://bbc.in/2DMhE6G ,1542650347000
1361,Kenya targets 'fish thieves' with new coastguard https://bbc.in/2QX6OxG ,1542649320000
1362,San Ysidro border crossing briefly shut to beef up security  https://bbc.in/2DMl5uc ,1542648066000
1363,Pompeii dig reveals erotic Leda and Swan fresco https://bbc.in/2QWAKKc ,1542647876000
1364,Scientists say they've solved the mystery about why wombats produce cube-shaped droppings   http://bbc.in/2R1JTBa  pic.twitter.com/WIgP5dwfpJ,1542638861000
1365,Irish hospital to review cancer tests after patient misdiagnosed https://bbc.in/2QVrlmf ,1542634672000
1366,Preity Zinta: India outrage over Bollywood actress's #MeToo comment  https://bbc.in/2QZSwMZ ,1542634582000
1367,"🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗🚗  Speed camera trial in Italian town catches more than 58,000 speeding cars in two weeks https://bbc.in/2DKwydD ",1542630658000
1368,'El Chapo' rival Héctor Beltrán Leyva dies in jail https://bbc.in/2QZMWdu ,1542627619000
1369,Karachi Press Club: Shock as police raid ‘island of freedom’ https://bbc.in/2DMcLKO ,1542621876000
1370,Stolen Picasso found in Romanian forest revealed as fake https://bbc.in/2QUks4G ,1542621463000
1371,Israel country profile https://bbc.in/2DLGV10 ,1542620593000
1372,Chinese erotic novelist jailed for 10 years for gay sex scenes https://bbc.in/2DMLGqO ,1542619043000
1373,Israel's Netanyahu survives early poll threat https://bbc.in/2QVlCNa ,1542618716000
1374,Yemen war: Houthis 'halting drone and missile strikes' https://bbc.in/2QVF4t9 ,1542612742000
1375,Pamela Anderson criticises Australia PM for 'smutty' comment https://bbc.in/2DJTHwN ,1542612712000
1376,BBC 100 Women 2018: Who is on the list? https://bbc.in/2QVpvSo ,1542612674000
1377,Letter from Africa: Sudan's fashion police shave off afros https://bbc.in/2QVpvlm ,1542612513000
1378,What Gujarat attacks on migrants say about India's economy https://bbc.in/2QSnEO5 ,1542611710000
1379,Irish rugby's historic win over New Zealand trickles down https://bbc.in/2DLHnfr ,1542609642000
1380,100 Women 2018: What to look forward to https://bbc.in/2QOO2bI ,1542609153000
1381,Hong Kong activists on trial for pioneering the 'Umbrella' protests https://bbc.in/2QVlX2G ,1542606350000
1382,Migrant caravan: Mexican border city Tijuana protests arrival https://bbc.in/2QZ5SsQ ,1542601840000
1383,Peru corruption: Former president Alan Garcia seeks asylum https://bbc.in/2QOfpCB ,1542579660000
1384,Rescued migrants refuse to leave ship taking them to Libya https://bbc.in/2QRxQ9J ,1542579374000
1385,California wildfires: Finland bemused by Trump raking comment https://bbc.in/2DPck2u ,1542578377000
1386,US mid-terms: Rick Scott wins contested Florida Senate race https://bbc.in/2DL0J4C ,1542576749000
1387,Jamal Khashoggi: Trump won't listen to 'terrible' murder recording https://bbc.in/2QTSHcD ,1542573302000
1388,World Falconry Day: Eagles and falcons soar over desert show https://bbc.in/2QNVzY9 ,1542567337000
1389,France's Macron: Europe must unite to prevent 'global chaos' https://bbc.in/2DKSmGe ,1542566052000
1390,Kenya bans Marie Stopes from offering abortion services https://bbc.in/2QUMbSD ,1542561068000
1391,Biden's adopted new dog - and other political pets https://bbc.in/2QQYwat ,1542556728000
1392,South Africa's Ramaphosa to repay campaign donation https://bbc.in/2QXXycQ ,1542554830000
1393,Australian wedding magazine shuts after LGBT row https://bbc.in/2DKsjyN ,1542553972000
1394,France fuel protest: Hundreds injured as protests continue https://bbc.in/2DKSHZm ,1542553377000
1395,Ukraine transgender rally disrupted by far-right militants https://bbc.in/2DLau2z ,1542553239000
1396,California wildfires: Why are so many listed as missing?  https://bbc.in/2QTX73c ,1542551526000
1397,His working week is an American odyssey https://bbc.in/2DMpflT ,1542550688000
1398,Sheikh Hasina: Lawsuit threat over Bangladesh PM 'tail' error https://bbc.in/2DL1SsL ,1542545443000
1399,"""My only wish is for him to return home"" 🗿 https://bbc.in/2QSlgqK ",1542544741000
1400,'Indiana Jones of art' finds stolen Cyprus mosaic https://bbc.in/2QNeD8V ,1542544715000
1401,Dream job: ‘My 9-to-5 is a US road trip’  https://bbc.in/2DKl5ef ,1542544104000
1402,The women keeping peace... in the deadliest place https://bbc.in/2QRan8E ,1542541564000
1403,The streaming wars: Can Disney topple Netflix? https://bbc.in/2DJk3PD ,1542540398000
1404,'Stingray' attack kills Australian man in Tasmania https://bbc.in/2QNWJmF ,1542532108000
1405,Apec summit ends without statement over US-China division https://bbc.in/2DHDPet ,1542527970000
1406,The women smashing Ethiopia's glass ceiling https://bbc.in/2DKIXya ,1542505605000
1407,Delhi's rickshaw pullers: Toxic air is killing us but we can’t quit https://bbc.in/2QOsb48 ,1542504296000
1408,Netanyahu faces key meeting amid Israel early polls call https://bbc.in/2DKYbTM ,1542503568000
1409,Jonestown: Rebuilding my life after surviving the massacre https://bbc.in/2QOo9c0 ,1542501254000
1410,Olympic Games: Why cities are snubbing the 'greatest show on Earth' https://bbc.in/2DIxgbj ,1542500957000
1411,'Stolen friend': Rapa Nui seek return of moai statue https://bbc.in/2QSXLOg ,1542500683000
1412,Florida mid-terms: Democrat Andrew Gillum concedes to Ron DeSantis https://bbc.in/2QQ0vvS ,1542495909000
1413,Anti-Ebola efforts in DR Congo suspended amid violence https://bbc.in/2DKjt43 ,1542495502000
1414,Golden Horse: Zhang Yimou's Shadow wins most awards https://bbc.in/2DHnXIE ,1542494168000
1415,Jamal Khashoggi: US 'yet to conclude' who was behind the murder https://bbc.in/2QMSsQp ,1542488965000
1416,Leo Varadkar: 'Irish government wants to build bridges' https://bbc.in/2DMeBM3 ,1542484403000
1417,Central African Republic extradites ex-militia leader 'Rambo' https://bbc.in/2DJ4ZkT ,1542482169000
1418,Thousands march in France over diesel tax  [Tap to expand]   https://bbc.in/2DI4zeB  pic.twitter.com/MCAD9jj5CB,1542478294000
1419,Osun governor Aregbesola 'did not collect salary' for eight years in post https://bbc.in/2QPpHCI ,1542476173000
1420,What's next for the Saudi crown prince?  The BBC's @FrankRGardner examines what could happen in the wake of the murder of journalist Jamal Khashoggi  [Tap to expand]   https://bbc.in/2DJT06P  pic.twitter.com/1YBq1Fsol7,1542475621000
1421,Prague rallies against embattled Czech PM https://bbc.in/2QVLRmZ ,1542475254000
1422,Xi Jinping: US-China trade war will produce no winners https://bbc.in/2DGQTRj ,1542474541000
1423,Missing Argentine submarine imploded https://bbc.in/2QVH05e ,1542474119000
1424,Why some Jamaicans want the army to stay https://bbc.in/2DHYFtX ,1542473943000
1425,"""The firefighters have been unbelievably brave"" - President Trump prepares to visit scene of California's deadliest wildfire  http://bbc.in/2KbRFpv  pic.twitter.com/wX5PPvItTk",1542471573000
1426,Shrinking Swiss glacier hosts world's largest postcard https://bbc.in/2DK08Ae ,1542469786000
1427,"Argentine submarine: Missing ARA San Juan imploded, navy confirms https://bbc.in/2DJYxue ",1542469502000
1428,Why has a Hindu temple divided India's women? https://bbc.in/2DJXLxk ,1542468414000
1429,Trump 'personally answers Mueller Russia questions' https://bbc.in/2DJVLFi ,1542468372000
1430,California wildfires: Trump to visit state's deadliest wildfire https://bbc.in/2QL7t53 ,1542466952000
1431,One dead in French 'yellow vest' blockades https://bbc.in/2DJ0arQ ,1542466492000
1432,Hailey Baldwin and Justin Bieber appear to confirm marriage https://bbc.in/2QOoPhv ,1542465610000
1433,"Aldyr Schlee, designer of Brazil's famous yellow jersey, dies aged 83 https://bbc.in/2QQhmi6 ",1542465532000
1434,Paradise lost https://bbc.in/2QVpcXX ,1542464772000
1435,US to join Australia in Papua New Guinea naval base plan https://bbc.in/2QKNW4S ,1542458316000
1436,Saudi media ignore US reports on Khashoggi https://bbc.in/2QLQHmx ,1542457368000
1437,Officials have warned the search operation could go on for weeks https://bbc.in/2DIJMHT ,1542456630000
1438,Australia 'trolley hero' faces police charges https://bbc.in/2DKADPb ,1542437926000
1439,Argentina submarine: ARA San Juan found https://bbc.in/2DIzx6m ,1542434164000
1440,Xi Jinping: US-China trade war will produce no winners https://bbc.in/2DIUPRm ,1542430488000
1441,Jamal Khashoggi: CIA 'blames bin Salman for murder' https://bbc.in/2QO7YLP ,1542430336000
1442,"California wildfires: More than 1,000 believed missing  https://bbc.in/2QKxNws ",1542425443000
1443,"Aldyr Schlee, designer of Brazil's famous yellow jersey, dies  https://bbc.in/2QOQgYG ",1542414924000
1444,Welcome sight: Why some Jamaicans want the army to stay  https://bbc.in/2DHwhIx ,1542414080000
1445,Sabarimala: Why has a Hindu temple divided India's women? https://bbc.in/2QLX2hK ,1542413508000
1446,French fuel protests against Macron over rising prices https://bbc.in/2QOMIpk ,1542412949000
1447,Cuba pulls doctors out of Brazil amid row https://bbc.in/2DIWJRZ ,1542410703000
1448,Georgia Democrat Stacey Abrams to challenge governor poll loss https://bbc.in/2DG0aZT ,1542410141000
1449,Trump 'personally answers Mueller Russia questions' https://bbc.in/2QOxkcB ,1542409444000
1450,Ex-Dallas Cowboy Jeff Rohrer to wed same-sex partner https://bbc.in/2QPxvUQ ,1542406882000
1451,President Trump gets nostalgic after awarding Elvis Presley the Medal of Freedom  [Tap to expand]  https://bbc.in/2QNlQG9  pic.twitter.com/rPlOWVWvMu,1542405192000
1452,Navy SEALs and Marines charged in death of Special Forces soldier https://bbc.in/2QOly1V ,1542399498000
1453,California wildfires: Air quality rated 'world's worst' https://bbc.in/2QTh4qV ,1542397556000
1454,Zimbabwe bus: At least 42 killed in suspected gas explosion https://bbc.in/2DIxuiQ ,1542396607000
1455,California wildfires: The day Paradise burned down https://bbc.in/2QOsKv1 ,1542396173000
1456,Jamal Khashoggi: Symbolic funeral services for murdered journalist https://bbc.in/2DHSF4q ,1542395385000
1457,Elvis Presley to get US Presidential Medal of Freedom 🎶  http://bbc.in/2QMcoml  pic.twitter.com/UL8hXhtxEg,1542393805000
1458,Students say Dartmouth ignored professor 'predator club' https://bbc.in/2DLh1u0 ,1542393344000
1459,French mother jailed for hiding baby in car boot https://bbc.in/2DIPhGz ,1542390929000
1460,Brexit: EU determined to keep calm and carry on with deal https://bbc.in/2QJ5xdv ,1542383471000
1461,"- Butch Cassidy and the Sundance Kid 🏜️ - The Princess Bride 👸 - Marathon Man 🏃‍♂️ - All The President's Men 🖊️ - A Bridge Too Far 🌉  RIP William Goldman, Hollywood screenwriting legend https://bbc.in/2QKyS7i ",1542383375000
1462,Trump ordered to allow CNN journalist back https://bbc.in/2DIpUVc ,1542383093000
1463,Russia 'sought access to UK visa issuing system' https://bbc.in/2QIaCmi ,1542381544000
1464,Israel's Benjamin Netanyahu: Commando turned PM https://bbc.in/2QOQ9fQ ,1542381114000
1465,"Khmer Rouge verdict: 'I live next to my torturer"" https://bbc.in/2DFaIIs ",1542377582000
1466,Japan Airlines tightens alcohol rules for pilots https://bbc.in/2QNqB2v ,1542373688000
1467,New Zealand students say word 'trivial' in exam confused them 🤔 https://bbc.in/2QL9SNl ,1542373567000
1468,Zimababwe's Nelson Chamisa calls MDC protesters 'stupid' https://bbc.in/2QRUm2p ,1542372181000
1469,Preparing for the Oscars of Asia https://bbc.in/2DGd9ut ,1542370789000
1470,Akli Tadjer: French writer to meet students in school race row https://bbc.in/2QMZNj1 ,1542370598000
1471,Lion Air crash: Boeing sued by victim's family over aircraft design https://bbc.in/2QIhVKU ,1542369990000
1472,US 'preparing indictment against Julian Assange' of WikiLeaks https://bbc.in/2DFTWsJ ,1542369646000
1473,US to cut Africom troops amid focus on Russia and China https://bbc.in/2QKT0WT ,1542369632000
1474,The 'feminist' ruling angering Indian women https://bbc.in/2QRSQxe ,1542366641000
1475,"How 'miniature suns' could provide cheap, clean energy 🌞🌞🌞 https://bbc.in/2QMxelw ",1542363363000
1476,Viewpoint: Women's support does not justify regressive tradition https://bbc.in/2DGQVIG ,1542363127000
1477,Japan PM in historic visit to Darwin 76 years after bombing https://bbc.in/2QREfBX ,1542361712000
1478,"WikiLeaks founder Julian Assange charged in US, papers show  https://bbc.in/2DIMeyd ",1542359683000
