tweet,created_at,username
"""My school transcripts might suggest otherwise, but I know in my heart that I attended Sweet Valley High."" https://www.buzzfeednews.com/article/bimadewunmi/sweet-valley-high-francine-pascal-nostalgia?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544342400000,Buzzfeed
"Sorry, but a balm is very unlikely to change your eye color – despite what Scott Disick may claim https://www.buzzfeednews.com/article/laurenstrapagiel/do-eye-color-changing-drops-balm-work-scott-disick?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544344200000,Buzzfeed
"""Jennifer's Body"" deserved better https://www.buzzfeednews.com/article/louispeitzman/jennifers-body-diablo-cody-karyn-kusama-feminist-horror?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544346001000,Buzzfeed
"Cyntoia Brown, who fatally shot a man who was paying her for sex when she was just 16, must be imprisoned for at least 51 years, the Tennessee Supreme Court said https://www.buzzfeednews.com/article/amberjamieson/cyntoia-brown-ruling-tennessee-prison?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544347800000,Buzzfeed
"You'd probably do the same thing, too https://www.buzzfeednews.com/article/stephaniemcneal/kid-overwhelmed-meeting-the-queen?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544349601000,Buzzfeed
"""Calm down, I'm going to turn myself in."" https://www.buzzfeednews.com/article/stephaniemcneal/this-guy-played-hard-to-get-with-cops-trying-to-arrest-him?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544351400000,Buzzfeed
"This internet feels small, and it’s shrinking every day as its algorithms make everything feel increasingly the same. https://www.buzzfeednews.com/article/catesish/internet-is-getting-small-and-boring-long-live-tumblr?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544353200000,Buzzfeed
Japan's Princess Masako opens up on insecurities and health https://bbc.in/2Elxtl6 ,1544353897000,BBC
Twitter CEO Jack Dorsey criticised for 'tone deaf'' Myanmar tweets https://bbc.in/2EkTeBz ,1544354227000,BBC
"If you’re thinking of buying or renting a home, here's where you should avoid: https://www.buzzfeednews.com/article/peteraldhous/wildfire-risk-maps-search-your-home?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544355000000,Buzzfeed
The father of a 13-year-old North Carolina girl who was raped and killed after being kidnapped outside her home last month was unable to attend his daughter's funeral after being denied a temporary visa https://www.buzzfeednews.com/article/skbaer/father-slain-north-carolina-girl-denied-visa?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544356801000,Buzzfeed
"When James Alex Fields Jr faced trial for killing Unite The Right counterprotester Heather Heyer, support from the alt-right community was conspicuously absent.   https://www.buzzfeednews.com/article/blakemontgomery/alt-right-abandoned-james-field?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544358172000,Buzzfeed
"A Catholic school discovered its former principal and another nun stole an estimated $500,000 over a decade, potentially using the money for travel and gambling. https://www.buzzfeednews.com/article/claudiakoerner/two-nuns-stole-500000-from-a-catholic-school-and-may-have?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544358600000,Buzzfeed
Thousands walk on Ethiopia Car Free Day https://bbc.in/2RKuO7G ,1544358757000,BBC
A pro-Brexit march is happening in London right now. https://twitter.com/laurafleur/status/1071748273747214336 …,1544360146000,Buzzfeed
"Just over 24 hours after being released from a federal prison in Wisconsin, George Papadopoulos sat down for an interview Saturday at an upscale Washington, DC, hotel. What comes next for him? https://www.buzzfeednews.com/article/verabergengruen/george-papadopoulos-first-post-jail-appearance?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544360460000,Buzzfeed
Yellow vest protests 'economic catastrophe' for France https://bbc.in/2RJZypl ,1544361494000,BBC
An anti-Brexit counter-protest is also moving through London. https://twitter.com/laurafleur/status/1071737594306809856 …,1544361998000,Buzzfeed
"Pro-Brexit Eurosceptics may dominate the political conversation in the UK, but new analysis suggests they've been drowned out by anti-Brexit stories on Facebook and Twitter. https://www.buzzfeed.com/alexspence/anti-brexit-stories-lead-social-media-sharing?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544362260000,Buzzfeed
This little boy was so nervous about meeting the Queen that he crawled away 👑😮 https://www.buzzfeednews.com/article/stephaniemcneal/kid-overwhelmed-meeting-the-queen?bftwuk&utm_term=4ldqpgm#4ldqpgm …,1544364061000,Buzzfeed
Sudan helicopter crash kills officials  https://bbc.in/2EnyNUJ ,1544364063000,BBC
Black women decided the 2016 Democratic nominee. They’ll have an even bigger say in 2020. https://www.buzzfeednews.com/article/bensmith/black-women-primary-2020-kamala-deval-booker?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544367247000,Buzzfeed
36 perfect tweets that made LGBT people cackle out loud in 2018  https://www.buzzfeed.com/skarlan/twenty-gay-teen-ok?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/PRrqDTFHL4,1544368004000,Buzzfeed
Climate change: Why are we taking so long to tackle it?  [Tap to expand]  http://bbc.in/2El5bXX  pic.twitter.com/uEscZatQjh,1544368210000,BBC
Canada Moose Cree First Nation to get drone deliveries https://bbc.in/2ElOWK7 ,1544368275000,BBC
"""Brexit Betrayal"" marchers and anti-Brexit counterprotesters filled the streets of London   https://www.buzzfeed.com/laurasilver/photos-brexit-betrayal-march-london?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/KiTZMaRMiz",1544370883000,Buzzfeed
She lost her baby in an unexpected birth. Mexico's legal system said she was a murderer.   https://www.buzzfeednews.com/article/melissaamezcua/abortion-miscarriage-unexpected-birth-ruled-homicide-mexico?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544371841000,Buzzfeed
Ayodhya: Thousands rally in Delhi over disputed religious site https://bbc.in/2RMzmKH ,1544372767000,BBC
US teacher charged after forcibly cutting student hair https://bbc.in/2EoRzuE ,1544372931000,BBC
The alt-right abandoned one of their own as he faced the music for killing Heather Heyer https://www.buzzfeednews.com/article/blakemontgomery/alt-right-abandoned-james-field?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544375080000,Buzzfeed
Santa Claus is coming to town (soon)... but he's already having some fun across the world  🎅🎅🎅 [Tap to expand]  http://bbc.in/2RRGANK  pic.twitter.com/USwoR4nBh0,1544375529000,BBC
"A woman’s unexpected, traumatic birth to a stillborn fetus left her bleeding out and in shock. Mexico convicted her of homicide. https://www.buzzfeednews.com/article/melissaamezcua/abortion-miscarriage-unexpected-birth-ruled-homicide-mexico?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544375641000,Buzzfeed
"Raheem Sterling called out the media for ""fuelling racism"" in soccer  https://www.buzzfeed.com/adeonibada/raheem-sterling-man-city-media-racism?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/eGSdGNbn5s",1544376524000,Buzzfeed
hey y'all check out these snow dogs ❄️🐶 https://www.buzzfeednews.com/article/remysmidt/snowstorm-south-dogs-playing-snow-diego?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544377971000,Buzzfeed
"rt if you're a Boomer, fav if you're a Bentley pic.twitter.com/w5sGBFrXAX",1544378175000,Buzzfeed
"Beyoncé and Jay-Z had us all ""Crazy In Love"" with their 🔥performance at the Global Citizen Festival in South Africa 🇿🇦  Catch #HellaOpinions Wednesdays at 9pm ET on Twitter via @BuzzFeedNews 🍹 pic.twitter.com/wic5Iep7Gi",1544378460000,Buzzfeed
This tennis tournament has ball dogs instead of ball kids 🎾🐶 pic.twitter.com/lRgPzEhVMy,1544378521000,Buzzfeed
DR Congo's Kabila does not rule out contesting 2023 poll https://bbc.in/2ElWXPi ,1544379271000,BBC
"Just over 24 hours after being released from a federal prison in Wisconsin, George Papadopoulos sat down for an interview Saturday at an upscale Washington, DC, hotel https://www.buzzfeednews.com/article/verabergengruen/george-papadopoulos-first-post-jail-appearance?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544382078000,Buzzfeed
"Over 1,000 flights were canceled and 300,000 customers were without power as a winter storm slams the Southeast https://www.buzzfeednews.com/article/talalansari/carolina-virginia-winter-storm-southeast?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544382741000,Buzzfeed
The father of a 13-year-old North Carolina girl who was raped and killed after being kidnapped outside her home last month was unable to attend his daughter's funeral after being denied a temporary visa https://www.buzzfeednews.com/article/skbaer/father-slain-north-carolina-girl-denied-visa?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544384626000,Buzzfeed
"Did you know there's an oyster shucking competition on a boat in France — and some of the pros shuck up to 1,200 oysters a day 🇫🇷 pic.twitter.com/qYpgsnqpaQ",1544385000000,Buzzfeed
Matthew Whitaker's installation at the Justice Department has been painted as another Trump effort to influence investigations against him and his campaign. But his acting appointment would not have been possible without changes in law pushed by Democrats. https://www.buzzfeednews.com/article/chrisgeidner/trump-attorney-general-appointment-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544385192000,Buzzfeed
For Africans and black Americans the black experience is filled with many differences and commonalities ✊🏾 🖤  Catch #HellaOpinions Wednesdays at 9pm ET right here on Twitter 🍹 pic.twitter.com/A0ROtVv4nv,1544385660000,Buzzfeed
brandon look at these dogs in the snow https://www.buzzfeednews.com/article/remysmidt/snowstorm-south-dogs-playing-snow-diego?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544386294000,Buzzfeed
"Cyntoia Brown, a teenage sex trafficking victim, must spend at least 51 years in prison for fatally shooting a man who hired her for sex when she was just 16, a court ruled https://www.buzzfeednews.com/article/amberjamieson/cyntoia-brown-ruling-tennessee-prison?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544388060000,Buzzfeed
"Despite its disastrous marketing, ""Jennifer's Body"" is finally having the moment it deserves.  ""I genuinely don’t believe people were ready for a movie like that at that time in our society and culture,"" Megan Fox said. https://www.buzzfeednews.com/article/louispeitzman/jennifers-body-diablo-cody-karyn-kusama-feminist-horror?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544389560000,Buzzfeed
Khashoggi murder: Saudis refuse Turkey extradition request https://bbc.in/2Ena96n ,1544390081000,BBC
The US Secret Service has quietly announced a plan to test the use of facial recognition technology in and around the White House https://www.buzzfeednews.com/article/daveyalba/facial-recognition-white-house-aclu?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544390280000,Buzzfeed
"This hockey team collected 35,000 teddy bears for charity in the most amazing way 🐻🏒 pic.twitter.com/UXrzOMlkE9",1544391180000,Buzzfeed
"Business is booming for publicists and lawyers working to defend celebrities accused of misconduct in the #MeToo era.   “I call it the ‘Not Me’ movement,”  Criminal defense attorney Lou Shapiro said, “because my clients are saying, ‘It’s not me.’” https://www.buzzfeednews.com/article/michaelblackmon/me-too-crisis-publicists?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544392440000,Buzzfeed
How well do you know your real news from fake? 🤔 https://www.buzzfeednews.com/article/janelytvynenko/fake-news-quiz-dec-9?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1544393040000,Buzzfeed
A daily breakdown of what’s happening in the world that you can actually understand 🤔  Sign up for our morning newsletter  https://bzfd.it/2yR6A3k ,1544395860000,Buzzfeed
"With the end of adult content on Tumblr, people whose identity, sexuality, or interests fall outside the mainstream have lost one more online space to find ourselves. https://www.buzzfeednews.com/article/bryanwashington/tumblr-porn-ban-craigslist-personals-sex-online-communities?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544396460000,Buzzfeed
"""Square One,"" which aired across the nation on PBS from 1987 to 1992, implanted itself — and its attitude — into millions of children’s minds.  The attitude was pretty simple: Math is weird, and cool, and filled with secrets, and fun.  https://www.buzzfeednews.com/article/annehelenpetersen/square-one-kids-television-pbs-mathnet?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544398261000,Buzzfeed
A rare albino whitetail deer was spotted in Tennessee 👀 pic.twitter.com/zHFiINxR2m,1544399460000,Buzzfeed
Armenia election: PM Nikol Pashinyan ahead in snap poll https://bbc.in/2En0PQc ,1544400408000,BBC
"The Republican modus operandi has become clear: if you can’t win elections, rig them. If the rules say you can’t do something, change the rules, @DanielSquadron writes https://www.buzzfeednews.com/article/danielsquadron/wisconsin-power-grab-republican-minority-rule?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544400720000,Buzzfeed
"Time’s Up has raised more money than any other GoFundMe campaign in history.  “People seem to think rape victims are opportunistic, like they’re trying to get a cash settlement. When really, there are so many untold costs."" https://www.buzzfeednews.com/article/annehelenpetersen/square-one-kids-television-pbs-mathnet?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544401860000,Buzzfeed
Why women in South Korea are cutting 'the corset'  https://bbc.in/2RNuRzA ,1544402656000,BBC
"Tyra Banks says it’s time for another black supermodel to become a household name. Plus, she dishes on that “I was rooting for you!” moment 👀  Watch the full episode on PROFILE:  https://www.facebook.com/profilebuzzfeednews/videos/355413055226004/ …",1544403716000,Buzzfeed
"Several fraternities and sororities are suing Harvard University over its restrictions on students joining off-campus single-sex social groups, saying the rule aimed at combating sexism is itself sexist. https://www.buzzfeednews.com/article/tylerkingkade/harvard-lawsuit-sexism-fraternities-sororities?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1544403720000,Buzzfeed
